,NO,FI,DK,DE,PL,LT,sum
2023-01-01 00:00:00+00:00,3009.0,0.0,0.0,0.0,0.0,326.0,3335.0
2023-01-01 01:00:00+00:00,3356.0,0.0,0.0,0.0,0.0,285.0,3641.0
2023-01-01 02:00:00+00:00,3278.0,0.0,0.0,0.0,0.0,521.0,3799.0
2023-01-01 03:00:00+00:00,3052.0,0.0,0.0,0.0,0.0,407.0,3459.0
2023-01-01 04:00:00+00:00,3181.0,0.0,0.0,0.0,0.0,663.0,3844.0
2023-01-01 05:00:00+00:00,3210.0,0.0,0.0,0.0,0.0,611.0,3821.0
2023-01-01 06:00:00+00:00,3138.0,0.0,0.0,0.0,0.0,473.0,3611.0
2023-01-01 07:00:00+00:00,3295.0,0.0,0.0,0.0,0.0,463.0,3758.0
2023-01-01 08:00:00+00:00,3328.0,0.0,0.0,0.0,0.0,301.0,3629.0
2023-01-01 09:00:00+00:00,3792.0,0.0,0.0,0.0,0.0,79.0,3871.0
2023-01-01 10:00:00+00:00,3703.0,0.0,0.0,0.0,0.0,0.0,3703.0
2023-01-01 11:00:00+00:00,3707.0,0.0,0.0,0.0,0.0,0.0,3707.0
2023-01-01 12:00:00+00:00,3727.0,0.0,0.0,0.0,0.0,0.0,3727.0
2023-01-01 13:00:00+00:00,3895.0,0.0,0.0,0.0,0.0,0.0,3895.0
2023-01-01 14:00:00+00:00,3315.0,0.0,0.0,0.0,1.0,117.0,3433.0
2023-01-01 15:00:00+00:00,2187.0,0.0,419.0,0.0,377.0,403.0,3386.0
2023-01-01 16:00:00+00:00,2499.0,0.0,685.0,0.0,587.0,149.0,3920.0
2023-01-01 17:00:00+00:00,2915.0,0.0,671.0,56.0,597.0,124.0,4363.0
2023-01-01 18:00:00+00:00,2791.0,0.0,724.0,285.0,597.0,0.0,4397.0
2023-01-01 19:00:00+00:00,2773.0,0.0,755.0,304.0,597.0,0.0,4429.0
2023-01-01 20:00:00+00:00,2338.0,149.0,679.0,27.0,597.0,329.0,4119.0
2023-01-01 21:00:00+00:00,2351.0,187.0,725.0,0.0,597.0,266.0,4126.0
2023-01-01 22:00:00+00:00,2335.0,0.0,861.0,0.0,597.0,548.0,4341.0
2023-01-01 23:00:00+00:00,2131.0,0.0,1022.0,0.0,597.0,311.0,4061.0
2023-01-02 00:00:00+00:00,2167.0,0.0,919.0,0.0,597.0,192.0,3875.0
2023-01-02 01:00:00+00:00,2472.0,0.0,835.0,0.0,597.0,73.0,3977.0
2023-01-02 02:00:00+00:00,2423.0,39.0,337.0,0.0,588.0,305.0,3692.0
2023-01-02 03:00:00+00:00,2294.0,0.0,698.0,0.0,151.0,472.0,3615.0
2023-01-02 04:00:00+00:00,2120.0,640.0,303.0,0.0,530.0,667.0,4260.0
2023-01-02 05:00:00+00:00,1935.0,1070.0,432.0,0.0,596.0,731.0,4764.0
2023-01-02 06:00:00+00:00,1074.0,1063.0,653.0,0.0,590.0,702.0,4082.0
2023-01-02 07:00:00+00:00,1103.0,959.0,563.0,0.0,368.0,657.0,3650.0
2023-01-02 08:00:00+00:00,1925.0,592.0,377.0,0.0,2.0,726.0,3622.0
2023-01-02 09:00:00+00:00,2001.0,1156.0,37.0,0.0,0.0,733.0,3927.0
2023-01-02 10:00:00+00:00,1565.0,1398.0,385.0,0.0,0.0,598.0,3946.0
2023-01-02 11:00:00+00:00,1372.0,1317.0,202.0,0.0,0.0,686.0,3577.0
2023-01-02 12:00:00+00:00,1605.0,1369.0,1.0,0.0,0.0,684.0,3659.0
2023-01-02 13:00:00+00:00,1697.0,1245.0,0.0,0.0,0.0,625.0,3567.0
2023-01-02 14:00:00+00:00,1339.0,1250.0,0.0,0.0,14.0,704.0,3307.0
2023-01-02 15:00:00+00:00,813.0,1823.0,0.0,0.0,520.0,600.0,3756.0
2023-01-02 16:00:00+00:00,1026.0,1453.0,0.0,0.0,593.0,553.0,3625.0
2023-01-02 17:00:00+00:00,779.0,1106.0,63.0,0.0,578.0,612.0,3138.0
2023-01-02 18:00:00+00:00,1180.0,974.0,826.0,0.0,157.0,433.0,3570.0
2023-01-02 19:00:00+00:00,1587.0,1049.0,464.0,0.0,572.0,629.0,4301.0
2023-01-02 20:00:00+00:00,2323.0,1255.0,296.0,0.0,596.0,599.0,5069.0
2023-01-02 21:00:00+00:00,2368.0,1338.0,374.0,148.0,598.0,567.0,5393.0
2023-01-02 22:00:00+00:00,1971.0,1394.0,314.0,548.0,593.0,441.0,5261.0
2023-01-02 23:00:00+00:00,1740.0,1145.0,284.0,617.0,426.0,611.0,4823.0
2023-01-03 00:00:00+00:00,1707.0,1105.0,248.0,617.0,417.0,668.0,4762.0
2023-01-03 01:00:00+00:00,1809.0,1382.0,224.0,617.0,417.0,690.0,5139.0
2023-01-03 02:00:00+00:00,1824.0,1555.0,213.0,617.0,420.0,692.0,5321.0
2023-01-03 03:00:00+00:00,1680.0,1670.0,185.0,617.0,494.0,697.0,5343.0
2023-01-03 04:00:00+00:00,1511.0,1855.0,264.0,617.0,502.0,669.0,5418.0
2023-01-03 05:00:00+00:00,1058.0,1712.0,856.0,617.0,593.0,682.0,5518.0
2023-01-03 06:00:00+00:00,390.0,1459.0,1134.0,617.0,590.0,640.0,4830.0
2023-01-03 07:00:00+00:00,390.0,950.0,1165.0,617.0,598.0,639.0,4359.0
2023-01-03 08:00:00+00:00,388.0,1513.0,909.0,312.0,594.0,627.0,4343.0
2023-01-03 09:00:00+00:00,379.0,1816.0,769.0,24.0,550.0,699.0,4237.0
2023-01-03 10:00:00+00:00,397.0,2110.0,656.0,0.0,395.0,654.0,4212.0
2023-01-03 11:00:00+00:00,522.0,2067.0,692.0,0.0,209.0,446.0,3936.0
2023-01-03 12:00:00+00:00,376.0,2094.0,479.0,0.0,344.0,578.0,3871.0
2023-01-03 13:00:00+00:00,230.0,1973.0,1122.0,0.0,486.0,374.0,4185.0
2023-01-03 14:00:00+00:00,151.0,2140.0,782.0,0.0,545.0,371.0,3989.0
2023-01-03 15:00:00+00:00,62.0,2014.0,847.0,0.0,574.0,381.0,3878.0
2023-01-03 16:00:00+00:00,0.0,1738.0,1175.0,0.0,485.0,429.0,3827.0
2023-01-03 17:00:00+00:00,0.0,1430.0,696.0,0.0,593.0,404.0,3123.0
2023-01-03 18:00:00+00:00,44.0,1363.0,452.0,0.0,598.0,424.0,2881.0
2023-01-03 19:00:00+00:00,184.0,1469.0,40.0,0.0,598.0,532.0,2823.0
2023-01-03 20:00:00+00:00,886.0,1716.0,0.0,0.0,598.0,538.0,3738.0
2023-01-03 21:00:00+00:00,1059.0,1613.0,0.0,0.0,598.0,530.0,3800.0
2023-01-03 22:00:00+00:00,1048.0,1755.0,0.0,0.0,598.0,716.0,4117.0
2023-01-03 23:00:00+00:00,1115.0,1726.0,0.0,0.0,596.0,732.0,4169.0
2023-01-04 00:00:00+00:00,1074.0,1528.0,0.0,0.0,529.0,732.0,3863.0
2023-01-04 01:00:00+00:00,1228.0,1262.0,0.0,0.0,23.0,614.0,3127.0
2023-01-04 02:00:00+00:00,1109.0,1227.0,0.0,0.0,17.0,702.0,3055.0
2023-01-04 03:00:00+00:00,1137.0,1332.0,0.0,0.0,411.0,732.0,3612.0
2023-01-04 04:00:00+00:00,1111.0,1949.0,0.0,0.0,587.0,732.0,4379.0
2023-01-04 05:00:00+00:00,1359.0,1917.0,0.0,0.0,598.0,721.0,4595.0
2023-01-04 06:00:00+00:00,1103.0,1765.0,0.0,0.0,598.0,726.0,4192.0
2023-01-04 07:00:00+00:00,1063.0,1739.0,0.0,0.0,597.0,733.0,4132.0
2023-01-04 08:00:00+00:00,993.0,1542.0,0.0,0.0,591.0,733.0,3859.0
2023-01-04 09:00:00+00:00,1103.0,1616.0,0.0,0.0,446.0,733.0,3898.0
2023-01-04 10:00:00+00:00,1062.0,1734.0,0.0,0.0,376.0,733.0,3905.0
2023-01-04 11:00:00+00:00,863.0,1801.0,0.0,0.0,293.0,733.0,3690.0
2023-01-04 12:00:00+00:00,483.0,1858.0,0.0,0.0,365.0,733.0,3439.0
2023-01-04 13:00:00+00:00,594.0,1648.0,0.0,0.0,354.0,733.0,3329.0
2023-01-04 14:00:00+00:00,934.0,1452.0,0.0,0.0,302.0,715.0,3403.0
2023-01-04 15:00:00+00:00,1162.0,1268.0,0.0,0.0,201.0,678.0,3309.0
2023-01-04 16:00:00+00:00,1183.0,1247.0,0.0,0.0,104.0,626.0,3160.0
2023-01-04 17:00:00+00:00,1097.0,1427.0,0.0,0.0,3.0,702.0,3229.0
2023-01-04 18:00:00+00:00,1314.0,1524.0,0.0,0.0,137.0,620.0,3595.0
2023-01-04 19:00:00+00:00,1365.0,1353.0,0.0,0.0,194.0,723.0,3635.0
2023-01-04 20:00:00+00:00,1458.0,1309.0,0.0,0.0,196.0,706.0,3669.0
2023-01-04 21:00:00+00:00,1492.0,937.0,0.0,0.0,196.0,665.0,3290.0
2023-01-04 22:00:00+00:00,1919.0,807.0,0.0,0.0,186.0,726.0,3638.0
2023-01-04 23:00:00+00:00,1890.0,833.0,0.0,0.0,2.0,733.0,3458.0
2023-01-05 00:00:00+00:00,1592.0,775.0,0.0,0.0,185.0,733.0,3285.0
2023-01-05 01:00:00+00:00,1788.0,568.0,0.0,0.0,196.0,680.0,3232.0
2023-01-05 02:00:00+00:00,1648.0,653.0,0.0,0.0,195.0,681.0,3177.0
2023-01-05 03:00:00+00:00,1885.0,895.0,0.0,0.0,178.0,719.0,3677.0
2023-01-05 04:00:00+00:00,1649.0,1405.0,0.0,0.0,131.0,733.0,3918.0
2023-01-05 05:00:00+00:00,1085.0,1460.0,0.0,0.0,289.0,729.0,3563.0
2023-01-05 06:00:00+00:00,879.0,1901.0,7.0,0.0,297.0,732.0,3816.0
2023-01-05 07:00:00+00:00,622.0,1454.0,469.0,294.0,413.0,536.0,3788.0
2023-01-05 08:00:00+00:00,199.0,1269.0,462.0,577.0,417.0,726.0,3650.0
2023-01-05 09:00:00+00:00,147.0,1311.0,500.0,510.0,417.0,733.0,3618.0
2023-01-05 10:00:00+00:00,218.0,1327.0,512.0,343.0,414.0,692.0,3506.0
2023-01-05 11:00:00+00:00,293.0,1239.0,408.0,32.0,345.0,732.0,3049.0
2023-01-05 12:00:00+00:00,0.0,1066.0,250.0,0.0,337.0,724.0,2377.0
2023-01-05 13:00:00+00:00,0.0,969.0,743.0,0.0,292.0,721.0,2725.0
2023-01-05 14:00:00+00:00,0.0,608.0,1617.0,474.0,292.0,627.0,3618.0
2023-01-05 15:00:00+00:00,0.0,714.0,1379.0,228.0,304.0,684.0,3309.0
2023-01-05 16:00:00+00:00,0.0,703.0,997.0,164.0,493.0,501.0,2858.0
2023-01-05 17:00:00+00:00,0.0,762.0,964.0,170.0,588.0,547.0,3031.0
2023-01-05 18:00:00+00:00,0.0,874.0,1337.0,344.0,558.0,458.0,3571.0
2023-01-05 19:00:00+00:00,0.0,1003.0,1542.0,433.0,343.0,569.0,3890.0
2023-01-05 20:00:00+00:00,0.0,1197.0,1758.0,55.0,297.0,720.0,4027.0
2023-01-05 21:00:00+00:00,0.0,1204.0,1533.0,393.0,334.0,658.0,4122.0
2023-01-05 22:00:00+00:00,0.0,1174.0,558.0,56.0,431.0,548.0,2767.0
2023-01-05 23:00:00+00:00,496.0,1121.0,785.0,0.0,462.0,558.0,3422.0
2023-01-06 00:00:00+00:00,642.0,1282.0,649.0,0.0,584.0,546.0,3703.0
2023-01-06 01:00:00+00:00,936.0,1493.0,425.0,0.0,541.0,164.0,3559.0
2023-01-06 02:00:00+00:00,893.0,1614.0,13.0,0.0,572.0,588.0,3680.0
2023-01-06 03:00:00+00:00,1036.0,1677.0,0.0,0.0,597.0,723.0,4033.0
2023-01-06 04:00:00+00:00,1166.0,1786.0,0.0,0.0,597.0,732.0,4281.0
2023-01-06 05:00:00+00:00,1455.0,1584.0,112.0,0.0,597.0,732.0,4480.0
2023-01-06 06:00:00+00:00,1721.0,1485.0,370.0,377.0,597.0,733.0,5283.0
2023-01-06 07:00:00+00:00,1536.0,1601.0,526.0,588.0,598.0,733.0,5582.0
2023-01-06 08:00:00+00:00,1444.0,1705.0,660.0,617.0,598.0,733.0,5757.0
2023-01-06 09:00:00+00:00,938.0,1636.0,859.0,547.0,597.0,695.0,5272.0
2023-01-06 10:00:00+00:00,701.0,1791.0,803.0,548.0,597.0,706.0,5146.0
2023-01-06 11:00:00+00:00,747.0,1877.0,716.0,615.0,597.0,733.0,5285.0
2023-01-06 12:00:00+00:00,851.0,1892.0,666.0,617.0,597.0,733.0,5356.0
2023-01-06 13:00:00+00:00,522.0,1900.0,702.0,617.0,597.0,732.0,5070.0
2023-01-06 14:00:00+00:00,204.0,1761.0,629.0,380.0,597.0,732.0,4303.0
2023-01-06 15:00:00+00:00,0.0,1358.0,1084.0,596.0,597.0,706.0,4341.0
2023-01-06 16:00:00+00:00,0.0,967.0,1530.0,617.0,597.0,729.0,4440.0
2023-01-06 17:00:00+00:00,0.0,854.0,1651.0,617.0,597.0,715.0,4434.0
2023-01-06 18:00:00+00:00,0.0,764.0,1597.0,617.0,597.0,718.0,4293.0
2023-01-06 19:00:00+00:00,446.0,682.0,1600.0,617.0,597.0,660.0,4602.0
2023-01-06 20:00:00+00:00,288.0,1101.0,1644.0,617.0,597.0,681.0,4928.0
2023-01-06 21:00:00+00:00,301.0,1162.0,1754.0,617.0,597.0,539.0,4970.0
2023-01-06 22:00:00+00:00,466.0,1013.0,1718.0,617.0,597.0,591.0,5002.0
2023-01-06 23:00:00+00:00,733.0,1001.0,1203.0,617.0,597.0,732.0,4883.0
2023-01-07 00:00:00+00:00,1640.0,800.0,1307.0,617.0,597.0,732.0,5693.0
2023-01-07 01:00:00+00:00,1910.0,529.0,1243.0,617.0,597.0,732.0,5628.0
2023-01-07 02:00:00+00:00,1759.0,341.0,1230.0,617.0,597.0,732.0,5276.0
2023-01-07 03:00:00+00:00,1208.0,257.0,1224.0,617.0,597.0,732.0,4635.0
2023-01-07 04:00:00+00:00,1074.0,386.0,1145.0,617.0,598.0,732.0,4552.0
2023-01-07 05:00:00+00:00,1212.0,352.0,1147.0,617.0,597.0,732.0,4657.0
2023-01-07 06:00:00+00:00,1166.0,516.0,1170.0,617.0,597.0,732.0,4798.0
2023-01-07 07:00:00+00:00,1495.0,574.0,1223.0,617.0,598.0,732.0,5239.0
2023-01-07 08:00:00+00:00,1181.0,398.0,1126.0,595.0,598.0,732.0,4630.0
2023-01-07 09:00:00+00:00,1036.0,245.0,1063.0,371.0,598.0,732.0,4045.0
2023-01-07 10:00:00+00:00,1067.0,146.0,1111.0,232.0,598.0,732.0,3886.0
2023-01-07 11:00:00+00:00,1037.0,304.0,974.0,245.0,598.0,732.0,3890.0
2023-01-07 12:00:00+00:00,1265.0,299.0,813.0,453.0,598.0,732.0,4160.0
2023-01-07 13:00:00+00:00,1053.0,280.0,881.0,609.0,598.0,732.0,4153.0
2023-01-07 14:00:00+00:00,819.0,258.0,959.0,617.0,598.0,733.0,3984.0
2023-01-07 15:00:00+00:00,552.0,259.0,1015.0,617.0,598.0,732.0,3773.0
2023-01-07 16:00:00+00:00,306.0,395.0,1192.0,617.0,598.0,733.0,3841.0
2023-01-07 17:00:00+00:00,42.0,453.0,1066.0,617.0,598.0,732.0,3508.0
2023-01-07 18:00:00+00:00,645.0,455.0,693.0,617.0,598.0,733.0,3741.0
2023-01-07 19:00:00+00:00,801.0,216.0,297.0,617.0,598.0,733.0,3262.0
2023-01-07 20:00:00+00:00,1323.0,730.0,0.0,371.0,598.0,733.0,3755.0
2023-01-07 21:00:00+00:00,1813.0,627.0,0.0,452.0,597.0,733.0,4222.0
2023-01-07 22:00:00+00:00,1685.0,491.0,0.0,608.0,597.0,733.0,4114.0
2023-01-07 23:00:00+00:00,1789.0,377.0,0.0,110.0,597.0,732.0,3605.0
2023-01-08 00:00:00+00:00,1905.0,346.0,0.0,0.0,597.0,732.0,3580.0
2023-01-08 01:00:00+00:00,1989.0,169.0,0.0,0.0,597.0,732.0,3487.0
2023-01-08 02:00:00+00:00,2049.0,322.0,0.0,0.0,589.0,732.0,3692.0
2023-01-08 03:00:00+00:00,1942.0,300.0,0.0,0.0,597.0,732.0,3571.0
2023-01-08 04:00:00+00:00,1715.0,271.0,0.0,0.0,597.0,733.0,3316.0
2023-01-08 05:00:00+00:00,1784.0,106.0,23.0,0.0,597.0,546.0,3056.0
2023-01-08 06:00:00+00:00,1643.0,140.0,576.0,0.0,597.0,0.0,2956.0
2023-01-08 07:00:00+00:00,1103.0,0.0,978.0,474.0,597.0,0.0,3152.0
2023-01-08 08:00:00+00:00,849.0,0.0,979.0,595.0,597.0,0.0,3020.0
2023-01-08 09:00:00+00:00,338.0,0.0,1148.0,617.0,597.0,0.0,2700.0
2023-01-08 10:00:00+00:00,435.0,0.0,1123.0,617.0,598.0,462.0,3235.0
2023-01-08 11:00:00+00:00,356.0,0.0,1171.0,617.0,597.0,506.0,3247.0
2023-01-08 12:00:00+00:00,236.0,0.0,1252.0,617.0,597.0,439.0,3141.0
2023-01-08 13:00:00+00:00,324.0,0.0,1253.0,617.0,597.0,394.0,3185.0
2023-01-08 14:00:00+00:00,435.0,0.0,1208.0,617.0,597.0,518.0,3375.0
2023-01-08 15:00:00+00:00,168.0,0.0,1024.0,617.0,597.0,567.0,2973.0
2023-01-08 16:00:00+00:00,0.0,0.0,1328.0,617.0,597.0,477.0,3019.0
2023-01-08 17:00:00+00:00,0.0,0.0,1037.0,617.0,597.0,343.0,2594.0
2023-01-08 18:00:00+00:00,160.0,0.0,1058.0,617.0,598.0,256.0,2689.0
2023-01-08 19:00:00+00:00,445.0,0.0,1053.0,617.0,598.0,245.0,2958.0
2023-01-08 20:00:00+00:00,598.0,0.0,1057.0,617.0,597.0,57.0,2926.0
2023-01-08 21:00:00+00:00,536.0,120.0,1234.0,617.0,597.0,0.0,3104.0
2023-01-08 22:00:00+00:00,335.0,0.0,1193.0,617.0,597.0,0.0,2742.0
2023-01-08 23:00:00+00:00,459.0,0.0,1148.0,617.0,592.0,406.0,3222.0
2023-01-09 00:00:00+00:00,882.0,0.0,910.0,110.0,590.0,615.0,3107.0
2023-01-09 01:00:00+00:00,1104.0,27.0,312.0,0.0,481.0,569.0,2493.0
2023-01-09 02:00:00+00:00,1641.0,78.0,0.0,0.0,116.0,323.0,2158.0
2023-01-09 03:00:00+00:00,1440.0,8.0,0.0,0.0,300.0,701.0,2449.0
2023-01-09 04:00:00+00:00,736.0,387.0,282.0,0.0,563.0,732.0,2700.0
2023-01-09 05:00:00+00:00,0.0,326.0,1318.0,180.0,597.0,731.0,3152.0
2023-01-09 06:00:00+00:00,0.0,310.0,1671.0,492.0,598.0,661.0,3732.0
2023-01-09 07:00:00+00:00,0.0,266.0,1513.0,527.0,598.0,552.0,3456.0
2023-01-09 08:00:00+00:00,0.0,325.0,1257.0,501.0,598.0,726.0,3407.0
2023-01-09 09:00:00+00:00,0.0,231.0,1780.0,219.0,598.0,731.0,3559.0
2023-01-09 10:00:00+00:00,0.0,451.0,1926.0,191.0,598.0,732.0,3898.0
2023-01-09 11:00:00+00:00,0.0,641.0,1870.0,122.0,598.0,732.0,3963.0
2023-01-09 12:00:00+00:00,0.0,575.0,1931.0,95.0,598.0,702.0,3901.0
2023-01-09 13:00:00+00:00,0.0,582.0,1919.0,110.0,598.0,731.0,3940.0
2023-01-09 14:00:00+00:00,0.0,352.0,1892.0,86.0,598.0,724.0,3652.0
2023-01-09 15:00:00+00:00,0.0,310.0,1893.0,153.0,598.0,691.0,3645.0
2023-01-09 16:00:00+00:00,0.0,311.0,1845.0,416.0,598.0,407.0,3577.0
2023-01-09 17:00:00+00:00,0.0,430.0,1656.0,607.0,598.0,305.0,3596.0
2023-01-09 18:00:00+00:00,0.0,331.0,1649.0,617.0,598.0,352.0,3547.0
2023-01-09 19:00:00+00:00,0.0,406.0,1480.0,617.0,598.0,482.0,3583.0
2023-01-09 20:00:00+00:00,0.0,917.0,1243.0,617.0,598.0,726.0,4101.0
2023-01-09 21:00:00+00:00,0.0,998.0,1325.0,617.0,598.0,666.0,4204.0
2023-01-09 22:00:00+00:00,0.0,819.0,1283.0,617.0,598.0,544.0,3861.0
2023-01-09 23:00:00+00:00,181.0,742.0,1194.0,617.0,597.0,638.0,3969.0
2023-01-10 00:00:00+00:00,511.0,961.0,879.0,617.0,581.0,708.0,4257.0
2023-01-10 01:00:00+00:00,427.0,890.0,1111.0,617.0,590.0,678.0,4313.0
2023-01-10 02:00:00+00:00,608.0,1046.0,1088.0,617.0,427.0,569.0,4355.0
2023-01-10 03:00:00+00:00,593.0,1260.0,680.0,617.0,585.0,729.0,4464.0
2023-01-10 04:00:00+00:00,0.0,1842.0,609.0,617.0,598.0,731.0,4397.0
2023-01-10 05:00:00+00:00,0.0,1746.0,1522.0,510.0,598.0,665.0,5041.0
2023-01-10 06:00:00+00:00,0.0,1782.0,1065.0,297.0,598.0,550.0,4292.0
2023-01-10 07:00:00+00:00,0.0,1769.0,1030.0,170.0,598.0,533.0,4100.0
2023-01-10 08:00:00+00:00,0.0,1654.0,1176.0,252.0,598.0,463.0,4143.0
2023-01-10 09:00:00+00:00,0.0,1527.0,1376.0,331.0,598.0,518.0,4350.0
2023-01-10 10:00:00+00:00,0.0,1565.0,965.0,399.0,598.0,515.0,4042.0
2023-01-10 11:00:00+00:00,0.0,1736.0,1192.0,47.0,598.0,727.0,4300.0
2023-01-10 12:00:00+00:00,0.0,2187.0,1403.0,0.0,598.0,732.0,4920.0
2023-01-10 13:00:00+00:00,0.0,2416.0,1434.0,0.0,598.0,728.0,5176.0
2023-01-10 14:00:00+00:00,0.0,2461.0,1676.0,0.0,598.0,732.0,5467.0
2023-01-10 15:00:00+00:00,0.0,2382.0,1837.0,0.0,598.0,699.0,5516.0
2023-01-10 16:00:00+00:00,0.0,2263.0,1368.0,101.0,598.0,728.0,5058.0
2023-01-10 17:00:00+00:00,0.0,2137.0,1343.0,97.0,598.0,732.0,4907.0
2023-01-10 18:00:00+00:00,154.0,2216.0,660.0,123.0,598.0,732.0,4483.0
2023-01-10 19:00:00+00:00,1057.0,2004.0,553.0,5.0,598.0,730.0,4947.0
2023-01-10 20:00:00+00:00,1080.0,2494.0,299.0,0.0,598.0,732.0,5203.0
2023-01-10 21:00:00+00:00,1401.0,2320.0,7.0,81.0,598.0,707.0,5114.0
2023-01-10 22:00:00+00:00,1819.0,2128.0,0.0,0.0,597.0,732.0,5276.0
2023-01-10 23:00:00+00:00,1646.0,2410.0,0.0,0.0,550.0,690.0,5296.0
2023-01-11 00:00:00+00:00,1353.0,2474.0,0.0,0.0,22.0,732.0,4581.0
2023-01-11 01:00:00+00:00,1355.0,2480.0,0.0,0.0,0.0,732.0,4567.0
2023-01-11 02:00:00+00:00,1480.0,2554.0,0.0,0.0,3.0,725.0,4762.0
2023-01-11 03:00:00+00:00,1579.0,2476.0,0.0,0.0,287.0,732.0,5074.0
2023-01-11 04:00:00+00:00,1126.0,2579.0,0.0,0.0,297.0,732.0,4734.0
2023-01-11 05:00:00+00:00,1167.0,2457.0,3.0,0.0,297.0,732.0,4656.0
2023-01-11 06:00:00+00:00,742.0,2242.0,362.0,525.0,297.0,732.0,4900.0
2023-01-11 07:00:00+00:00,450.0,1957.0,763.0,617.0,297.0,732.0,4816.0
2023-01-11 08:00:00+00:00,244.0,1549.0,1306.0,617.0,297.0,732.0,4745.0
2023-01-11 09:00:00+00:00,261.0,1368.0,1425.0,617.0,297.0,722.0,4690.0
2023-01-11 10:00:00+00:00,743.0,1134.0,1022.0,617.0,297.0,690.0,4503.0
2023-01-11 11:00:00+00:00,1324.0,989.0,903.0,617.0,297.0,693.0,4823.0
2023-01-11 12:00:00+00:00,1822.0,823.0,1061.0,617.0,297.0,667.0,5287.0
2023-01-11 13:00:00+00:00,1320.0,897.0,1121.0,617.0,309.0,669.0,4933.0
2023-01-11 14:00:00+00:00,1041.0,1038.0,1054.0,617.0,585.0,613.0,4948.0
2023-01-11 15:00:00+00:00,908.0,978.0,1491.0,499.0,598.0,603.0,5077.0
2023-01-11 16:00:00+00:00,326.0,907.0,1584.0,611.0,598.0,473.0,4499.0
2023-01-11 17:00:00+00:00,816.0,1021.0,1216.0,617.0,598.0,487.0,4755.0
2023-01-11 18:00:00+00:00,1595.0,789.0,913.0,617.0,598.0,580.0,5092.0
2023-01-11 19:00:00+00:00,1702.0,472.0,826.0,617.0,598.0,578.0,4793.0
2023-01-11 20:00:00+00:00,2395.0,504.0,636.0,617.0,598.0,690.0,5440.0
2023-01-11 21:00:00+00:00,2949.0,153.0,613.0,617.0,598.0,705.0,5635.0
2023-01-11 22:00:00+00:00,3008.0,220.0,572.0,617.0,597.0,719.0,5733.0
2023-01-11 23:00:00+00:00,3425.0,6.0,412.0,110.0,592.0,500.0,5045.0
2023-01-12 00:00:00+00:00,3879.0,5.0,23.0,0.0,595.0,524.0,5026.0
2023-01-12 01:00:00+00:00,3790.0,204.0,0.0,0.0,598.0,702.0,5294.0
2023-01-12 02:00:00+00:00,3987.0,492.0,0.0,0.0,598.0,732.0,5809.0
2023-01-12 03:00:00+00:00,4073.0,903.0,0.0,0.0,598.0,709.0,6283.0
2023-01-12 04:00:00+00:00,3284.0,771.0,360.0,0.0,598.0,646.0,5659.0
2023-01-12 05:00:00+00:00,1858.0,981.0,751.0,496.0,598.0,705.0,5389.0
2023-01-12 06:00:00+00:00,1631.0,1033.0,784.0,617.0,598.0,732.0,5395.0
2023-01-12 07:00:00+00:00,1977.0,1006.0,755.0,617.0,598.0,732.0,5685.0
2023-01-12 08:00:00+00:00,2096.0,785.0,590.0,617.0,598.0,663.0,5349.0
2023-01-12 09:00:00+00:00,1485.0,1045.0,713.0,617.0,598.0,624.0,5082.0
2023-01-12 10:00:00+00:00,1327.0,994.0,741.0,617.0,598.0,650.0,4927.0
2023-01-12 11:00:00+00:00,1549.0,938.0,190.0,617.0,598.0,732.0,4624.0
2023-01-12 12:00:00+00:00,1171.0,810.0,504.0,617.0,598.0,704.0,4404.0
2023-01-12 13:00:00+00:00,863.0,905.0,569.0,617.0,598.0,733.0,4285.0
2023-01-12 14:00:00+00:00,1548.0,1069.0,134.0,416.0,598.0,653.0,4418.0
2023-01-12 15:00:00+00:00,1690.0,887.0,495.0,177.0,593.0,567.0,4409.0
2023-01-12 16:00:00+00:00,1482.0,937.0,995.0,8.0,502.0,479.0,4403.0
2023-01-12 17:00:00+00:00,1180.0,949.0,1100.0,363.0,497.0,254.0,4343.0
2023-01-12 18:00:00+00:00,1256.0,924.0,1234.0,489.0,497.0,331.0,4731.0
2023-01-12 19:00:00+00:00,1705.0,797.0,1214.0,611.0,502.0,225.0,5054.0
2023-01-12 20:00:00+00:00,1706.0,1086.0,1184.0,617.0,594.0,104.0,5291.0
2023-01-12 21:00:00+00:00,1824.0,813.0,1096.0,527.0,598.0,160.0,5018.0
2023-01-12 22:00:00+00:00,1860.0,392.0,677.0,28.0,594.0,549.0,4100.0
2023-01-12 23:00:00+00:00,2176.0,156.0,6.0,0.0,502.0,390.0,3230.0
2023-01-13 00:00:00+00:00,2647.0,315.0,5.0,0.0,498.0,317.0,3782.0
2023-01-13 01:00:00+00:00,2371.0,551.0,113.0,0.0,498.0,334.0,3867.0
2023-01-13 02:00:00+00:00,2267.0,756.0,4.0,0.0,497.0,517.0,4041.0
2023-01-13 03:00:00+00:00,2437.0,1026.0,0.0,0.0,488.0,649.0,4600.0
2023-01-13 04:00:00+00:00,1705.0,1497.0,24.0,0.0,503.0,654.0,4383.0
2023-01-13 05:00:00+00:00,1222.0,1750.0,165.0,0.0,595.0,648.0,4380.0
2023-01-13 06:00:00+00:00,1274.0,1640.0,586.0,250.0,598.0,719.0,5067.0
