,AT,DE,PL,SK,sum
2023-01-05 04:00:00+00:00,0.0,1552.0,1475.0,0.0,3027.0
2023-01-05 05:00:00+00:00,0.0,1505.0,1524.0,0.0,3029.0
2023-01-05 06:00:00+00:00,0.0,1614.0,1468.0,0.0,3082.0
2023-01-05 07:00:00+00:00,0.0,1543.0,1364.0,0.0,2907.0
2023-01-05 08:00:00+00:00,0.0,1655.0,1321.0,0.0,2976.0
2023-01-05 09:00:00+00:00,0.0,1480.0,1163.0,0.0,2643.0
2023-01-05 10:00:00+00:00,0.0,1560.0,1286.0,0.0,2846.0
2023-01-05 11:00:00+00:00,0.0,1645.0,1406.0,0.0,3051.0
2023-01-05 12:00:00+00:00,0.0,1407.0,1254.0,0.0,2661.0
2023-01-05 13:00:00+00:00,0.0,1208.0,1086.0,0.0,2294.0
2023-01-05 14:00:00+00:00,0.0,1049.0,1021.0,0.0,2070.0
2023-01-05 15:00:00+00:00,0.0,764.0,974.0,0.0,1738.0
2023-01-05 16:00:00+00:00,0.0,325.0,709.0,0.0,1034.0
2023-01-05 17:00:00+00:00,0.0,140.0,716.0,0.0,856.0
2023-01-05 18:00:00+00:00,0.0,190.0,721.0,0.0,911.0
2023-01-05 19:00:00+00:00,0.0,21.0,681.0,0.0,702.0
2023-01-05 20:00:00+00:00,0.0,41.0,738.0,0.0,779.0
2023-01-05 21:00:00+00:00,0.0,113.0,751.0,0.0,864.0
2023-01-05 22:00:00+00:00,0.0,32.0,843.0,0.0,875.0
2023-01-05 23:00:00+00:00,0.0,4.0,1066.0,0.0,1070.0
2023-01-06 00:00:00+00:00,0.0,243.0,1188.0,0.0,1431.0
2023-01-06 01:00:00+00:00,0.0,559.0,960.0,0.0,1519.0
2023-01-06 02:00:00+00:00,0.0,628.0,771.0,0.0,1399.0
2023-01-06 03:00:00+00:00,0.0,1000.0,831.0,0.0,1831.0
2023-01-06 04:00:00+00:00,0.0,1424.0,1112.0,0.0,2536.0
2023-01-06 05:00:00+00:00,0.0,1479.0,1249.0,0.0,2728.0
2023-01-06 06:00:00+00:00,0.0,1517.0,1273.0,0.0,2790.0
2023-01-06 07:00:00+00:00,0.0,1343.0,1180.0,0.0,2523.0
2023-01-06 08:00:00+00:00,0.0,1096.0,1079.0,0.0,2175.0
2023-01-06 09:00:00+00:00,0.0,1029.0,1173.0,0.0,2202.0
2023-01-06 10:00:00+00:00,0.0,1097.0,1170.0,0.0,2267.0
2023-01-06 11:00:00+00:00,0.0,1316.0,1203.0,0.0,2519.0
2023-01-06 12:00:00+00:00,0.0,1515.0,1289.0,0.0,2804.0
2023-01-06 13:00:00+00:00,0.0,1610.0,1355.0,0.0,2965.0
2023-01-06 14:00:00+00:00,0.0,1771.0,1571.0,0.0,3342.0
2023-01-06 15:00:00+00:00,0.0,1695.0,1544.0,0.0,3239.0
2023-01-06 16:00:00+00:00,0.0,1617.0,1474.0,0.0,3091.0
2023-01-06 17:00:00+00:00,0.0,1445.0,1362.0,0.0,2807.0
2023-01-06 18:00:00+00:00,0.0,1507.0,1386.0,0.0,2893.0
2023-01-06 19:00:00+00:00,0.0,1413.0,1327.0,0.0,2740.0
2023-01-06 20:00:00+00:00,0.0,1196.0,1348.0,0.0,2544.0
2023-01-06 21:00:00+00:00,0.0,1445.0,1417.0,0.0,2862.0
2023-01-06 22:00:00+00:00,0.0,1175.0,1478.0,0.0,2653.0
2023-01-06 23:00:00+00:00,0.0,1089.0,1485.0,0.0,2574.0
2023-01-07 00:00:00+00:00,0.0,881.0,1184.0,0.0,2065.0
2023-01-07 01:00:00+00:00,0.0,865.0,1151.0,0.0,2016.0
2023-01-07 02:00:00+00:00,0.0,756.0,1178.0,0.0,1934.0
2023-01-07 03:00:00+00:00,0.0,929.0,1173.0,0.0,2102.0
2023-01-07 04:00:00+00:00,0.0,817.0,992.0,0.0,1809.0
2023-01-07 05:00:00+00:00,0.0,1145.0,1180.0,0.0,2325.0
2023-01-07 06:00:00+00:00,0.0,1565.0,1152.0,0.0,2717.0
2023-01-07 07:00:00+00:00,0.0,1437.0,1090.0,0.0,2527.0
2023-01-07 08:00:00+00:00,0.0,1433.0,574.0,0.0,2007.0
2023-01-07 09:00:00+00:00,0.0,1240.0,558.0,0.0,1798.0
2023-01-07 10:00:00+00:00,0.0,1269.0,297.0,0.0,1566.0
2023-01-07 11:00:00+00:00,0.0,1068.0,161.0,0.0,1229.0
2023-01-07 12:00:00+00:00,0.0,1320.0,50.0,0.0,1370.0
2023-01-07 13:00:00+00:00,0.0,1177.0,6.0,0.0,1183.0
2023-01-07 14:00:00+00:00,0.0,1259.0,251.0,0.0,1510.0
2023-01-07 15:00:00+00:00,0.0,1599.0,621.0,0.0,2220.0
2023-01-07 16:00:00+00:00,0.0,1741.0,846.0,0.0,2587.0
2023-01-07 17:00:00+00:00,0.0,1635.0,950.0,0.0,2585.0
2023-01-07 18:00:00+00:00,0.0,1704.0,860.0,0.0,2564.0
2023-01-07 19:00:00+00:00,0.0,1566.0,977.0,0.0,2543.0
2023-01-07 20:00:00+00:00,0.0,1461.0,938.0,0.0,2399.0
2023-01-07 21:00:00+00:00,0.0,1536.0,1018.0,0.0,2554.0
2023-01-07 22:00:00+00:00,0.0,1327.0,1167.0,0.0,2494.0
2023-01-07 23:00:00+00:00,0.0,1393.0,1259.0,0.0,2652.0
2023-01-08 00:00:00+00:00,0.0,1535.0,1347.0,0.0,2882.0
2023-01-08 01:00:00+00:00,0.0,1532.0,1250.0,0.0,2782.0
2023-01-08 02:00:00+00:00,0.0,1471.0,1165.0,0.0,2636.0
2023-01-08 03:00:00+00:00,0.0,1506.0,1201.0,0.0,2707.0
2023-01-08 04:00:00+00:00,0.0,1551.0,1346.0,0.0,2897.0
2023-01-08 05:00:00+00:00,0.0,1402.0,1313.0,0.0,2715.0
2023-01-08 06:00:00+00:00,0.0,1320.0,1161.0,0.0,2481.0
2023-01-08 07:00:00+00:00,0.0,1303.0,1120.0,0.0,2423.0
2023-01-08 08:00:00+00:00,0.0,1401.0,1239.0,0.0,2640.0
2023-01-08 09:00:00+00:00,0.0,1471.0,1563.0,0.0,3034.0
2023-01-08 10:00:00+00:00,0.0,1374.0,1621.0,0.0,2995.0
2023-01-08 11:00:00+00:00,0.0,1305.0,1544.0,0.0,2849.0
2023-01-08 12:00:00+00:00,0.0,1370.0,1346.0,0.0,2716.0
2023-01-08 13:00:00+00:00,0.0,1387.0,1306.0,0.0,2693.0
2023-01-08 14:00:00+00:00,0.0,1486.0,1314.0,0.0,2800.0
2023-01-08 15:00:00+00:00,0.0,1538.0,1383.0,0.0,2921.0
2023-01-08 16:00:00+00:00,0.0,1437.0,1283.0,0.0,2720.0
2023-01-08 17:00:00+00:00,0.0,1457.0,1357.0,0.0,2814.0
2023-01-08 18:00:00+00:00,0.0,1412.0,1381.0,0.0,2793.0
2023-01-08 19:00:00+00:00,0.0,1513.0,1346.0,0.0,2859.0
2023-01-08 20:00:00+00:00,0.0,1366.0,1405.0,0.0,2771.0
2023-01-08 21:00:00+00:00,0.0,1313.0,1281.0,0.0,2594.0
2023-01-08 22:00:00+00:00,0.0,861.0,1074.0,0.0,1935.0
2023-01-08 23:00:00+00:00,0.0,718.0,1135.0,0.0,1853.0
2023-01-09 00:00:00+00:00,0.0,560.0,951.0,0.0,1511.0
2023-01-09 01:00:00+00:00,0.0,349.0,889.0,0.0,1238.0
2023-01-09 02:00:00+00:00,0.0,361.0,641.0,0.0,1002.0
2023-01-09 03:00:00+00:00,0.0,237.0,786.0,0.0,1023.0
2023-01-09 04:00:00+00:00,0.0,623.0,1064.0,0.0,1687.0
2023-01-09 05:00:00+00:00,0.0,1228.0,940.0,0.0,2168.0
2023-01-09 06:00:00+00:00,0.0,1558.0,950.0,0.0,2508.0
2023-01-09 07:00:00+00:00,0.0,1426.0,938.0,0.0,2364.0
2023-01-09 08:00:00+00:00,0.0,1745.0,985.0,0.0,2730.0
2023-01-09 09:00:00+00:00,0.0,1893.0,990.0,0.0,2883.0
2023-01-09 10:00:00+00:00,0.0,1734.0,911.0,0.0,2645.0
2023-01-09 11:00:00+00:00,0.0,1854.0,729.0,0.0,2583.0
2023-01-09 12:00:00+00:00,0.0,1828.0,811.0,0.0,2639.0
2023-01-09 13:00:00+00:00,0.0,1733.0,761.0,0.0,2494.0
2023-01-09 14:00:00+00:00,0.0,1508.0,623.0,0.0,2131.0
2023-01-09 15:00:00+00:00,0.0,1457.0,673.0,0.0,2130.0
2023-01-09 16:00:00+00:00,0.0,1339.0,387.0,0.0,1726.0
2023-01-09 17:00:00+00:00,0.0,1255.0,437.0,0.0,1692.0
2023-01-09 18:00:00+00:00,0.0,1326.0,427.0,0.0,1753.0
2023-01-09 19:00:00+00:00,0.0,1373.0,613.0,0.0,1986.0
2023-01-09 20:00:00+00:00,0.0,1206.0,512.0,0.0,1718.0
2023-01-09 21:00:00+00:00,0.0,1020.0,578.0,0.0,1598.0
2023-01-09 22:00:00+00:00,0.0,448.0,588.0,0.0,1036.0
2023-01-09 23:00:00+00:00,0.0,42.0,743.0,152.0,937.0
2023-01-10 00:00:00+00:00,0.0,0.0,779.0,705.0,1484.0
2023-01-10 01:00:00+00:00,0.0,0.0,710.0,822.0,1532.0
2023-01-10 02:00:00+00:00,0.0,0.0,609.0,593.0,1202.0
2023-01-10 03:00:00+00:00,0.0,0.0,482.0,515.0,997.0
2023-01-10 04:00:00+00:00,0.0,220.0,270.0,34.0,524.0
2023-01-10 05:00:00+00:00,0.0,967.0,587.0,0.0,1554.0
2023-01-10 06:00:00+00:00,0.0,1067.0,521.0,0.0,1588.0
2023-01-10 07:00:00+00:00,0.0,939.0,430.0,0.0,1369.0
2023-01-10 08:00:00+00:00,0.0,1031.0,373.0,0.0,1404.0
2023-01-10 09:00:00+00:00,0.0,1122.0,432.0,0.0,1554.0
2023-01-10 10:00:00+00:00,0.0,1194.0,583.0,0.0,1777.0
2023-01-10 11:00:00+00:00,0.0,1203.0,524.0,0.0,1727.0
2023-01-10 12:00:00+00:00,0.0,1088.0,449.0,0.0,1537.0
2023-01-10 13:00:00+00:00,0.0,1114.0,553.0,0.0,1667.0
2023-01-10 14:00:00+00:00,0.0,1179.0,539.0,0.0,1718.0
2023-01-10 15:00:00+00:00,0.0,1329.0,594.0,0.0,1923.0
2023-01-10 16:00:00+00:00,0.0,1488.0,577.0,0.0,2065.0
2023-01-10 17:00:00+00:00,0.0,1480.0,613.0,0.0,2093.0
2023-01-10 18:00:00+00:00,0.0,1447.0,751.0,0.0,2198.0
2023-01-10 19:00:00+00:00,0.0,1341.0,779.0,0.0,2120.0
2023-01-10 20:00:00+00:00,0.0,1195.0,620.0,0.0,1815.0
2023-01-10 21:00:00+00:00,0.0,1281.0,869.0,0.0,2150.0
2023-01-10 22:00:00+00:00,0.0,1308.0,820.0,0.0,2128.0
2023-01-10 23:00:00+00:00,0.0,1445.0,850.0,0.0,2295.0
2023-01-11 00:00:00+00:00,0.0,1478.0,792.0,0.0,2270.0
2023-01-11 01:00:00+00:00,0.0,1310.0,641.0,0.0,1951.0
2023-01-11 02:00:00+00:00,0.0,1401.0,650.0,0.0,2051.0
2023-01-11 03:00:00+00:00,0.0,1601.0,940.0,0.0,2541.0
2023-01-11 04:00:00+00:00,0.0,1894.0,1247.0,0.0,3141.0
2023-01-11 05:00:00+00:00,0.0,2059.0,1316.0,0.0,3375.0
2023-01-11 06:00:00+00:00,0.0,1960.0,1401.0,0.0,3361.0
2023-01-11 07:00:00+00:00,0.0,1812.0,1306.0,0.0,3118.0
2023-01-11 08:00:00+00:00,0.0,1652.0,1142.0,0.0,2794.0
2023-01-11 09:00:00+00:00,0.0,1656.0,1062.0,0.0,2718.0
2023-01-11 10:00:00+00:00,0.0,1760.0,919.0,0.0,2679.0
2023-01-11 11:00:00+00:00,0.0,1841.0,951.0,0.0,2792.0
2023-01-11 12:00:00+00:00,0.0,1853.0,989.0,0.0,2842.0
2023-01-11 13:00:00+00:00,0.0,1844.0,1034.0,0.0,2878.0
2023-01-11 14:00:00+00:00,0.0,1830.0,1285.0,0.0,3115.0
2023-01-11 15:00:00+00:00,0.0,1773.0,1390.0,0.0,3163.0
2023-01-11 16:00:00+00:00,0.0,1759.0,1424.0,0.0,3183.0
2023-01-11 17:00:00+00:00,0.0,1713.0,1317.0,0.0,3030.0
2023-01-11 18:00:00+00:00,0.0,1773.0,1377.0,0.0,3150.0
2023-01-11 19:00:00+00:00,0.0,1761.0,1213.0,0.0,2974.0
2023-01-11 20:00:00+00:00,0.0,1788.0,983.0,0.0,2771.0
2023-01-11 21:00:00+00:00,0.0,1863.0,983.0,0.0,2846.0
2023-01-11 22:00:00+00:00,0.0,1925.0,1161.0,0.0,3086.0
2023-01-11 23:00:00+00:00,0.0,1963.0,1371.0,0.0,3334.0
2023-01-12 00:00:00+00:00,0.0,1985.0,1497.0,0.0,3482.0
2023-01-12 01:00:00+00:00,0.0,1921.0,1439.0,0.0,3360.0
2023-01-12 02:00:00+00:00,0.0,1886.0,1347.0,0.0,3233.0
2023-01-12 03:00:00+00:00,0.0,1892.0,1402.0,0.0,3294.0
2023-01-12 04:00:00+00:00,0.0,1983.0,1463.0,0.0,3446.0
2023-01-12 05:00:00+00:00,0.0,2002.0,1454.0,0.0,3456.0
2023-01-12 06:00:00+00:00,0.0,1819.0,1354.0,0.0,3173.0
2023-01-12 07:00:00+00:00,0.0,1831.0,1313.0,0.0,3144.0
2023-01-12 08:00:00+00:00,0.0,1820.0,1258.0,0.0,3078.0
2023-01-12 09:00:00+00:00,0.0,1972.0,1140.0,0.0,3112.0
2023-01-12 10:00:00+00:00,0.0,1975.0,1129.0,0.0,3104.0
2023-01-12 11:00:00+00:00,0.0,1982.0,1124.0,0.0,3106.0
2023-01-12 12:00:00+00:00,0.0,1970.0,1098.0,0.0,3068.0
2023-01-12 13:00:00+00:00,0.0,1898.0,1070.0,0.0,2968.0
2023-01-12 14:00:00+00:00,0.0,1867.0,1132.0,0.0,2999.0
2023-01-12 15:00:00+00:00,0.0,1838.0,1221.0,0.0,3059.0
2023-01-12 16:00:00+00:00,0.0,1919.0,1332.0,0.0,3251.0
2023-01-12 17:00:00+00:00,0.0,1953.0,1301.0,0.0,3254.0
2023-01-12 18:00:00+00:00,0.0,1971.0,1361.0,0.0,3332.0
2023-01-12 19:00:00+00:00,0.0,1944.0,1466.0,0.0,3410.0
2023-01-12 20:00:00+00:00,0.0,1851.0,1449.0,0.0,3300.0
2023-01-12 21:00:00+00:00,0.0,1720.0,1439.0,0.0,3159.0
2023-01-12 22:00:00+00:00,0.0,1748.0,1450.0,0.0,3198.0
2023-01-12 23:00:00+00:00,0.0,1868.0,1477.0,0.0,3345.0
2023-01-13 00:00:00+00:00,0.0,1993.0,1476.0,0.0,3469.0
2023-01-13 01:00:00+00:00,0.0,1939.0,1480.0,0.0,3419.0
2023-01-13 02:00:00+00:00,0.0,1954.0,1425.0,0.0,3379.0
2023-01-13 03:00:00+00:00,0.0,1954.0,1486.0,0.0,3440.0
2023-01-13 04:00:00+00:00,0.0,1829.0,1477.0,0.0,3306.0
2023-01-13 05:00:00+00:00,0.0,2078.0,1332.0,0.0,3410.0
2023-01-13 06:00:00+00:00,0.0,2003.0,1225.0,0.0,3228.0
2023-01-13 07:00:00+00:00,0.0,1938.0,1209.0,0.0,3147.0
2023-01-13 08:00:00+00:00,0.0,1962.0,970.0,0.0,2932.0
2023-01-13 09:00:00+00:00,0.0,2021.0,855.0,0.0,2876.0
2023-01-13 10:00:00+00:00,0.0,1936.0,990.0,0.0,2926.0
2023-01-13 11:00:00+00:00,0.0,1894.0,985.0,0.0,2879.0
2023-01-13 12:00:00+00:00,0.0,1867.0,1308.0,0.0,3175.0
2023-01-13 13:00:00+00:00,0.0,1844.0,1169.0,0.0,3013.0
2023-01-13 14:00:00+00:00,0.0,1888.0,1146.0,0.0,3034.0
2023-01-13 15:00:00+00:00,0.0,1863.0,912.0,0.0,2775.0
2023-01-13 16:00:00+00:00,0.0,1866.0,1011.0,0.0,2877.0
2023-01-13 17:00:00+00:00,0.0,1884.0,1187.0,0.0,3071.0
2023-01-13 18:00:00+00:00,0.0,1838.0,1315.0,0.0,3153.0
2023-01-13 19:00:00+00:00,0.0,1752.0,1304.0,0.0,3056.0
2023-01-13 20:00:00+00:00,0.0,1862.0,1321.0,0.0,3183.0
2023-01-13 21:00:00+00:00,0.0,1849.0,1464.0,0.0,3313.0
2023-01-13 22:00:00+00:00,0.0,1847.0,1252.0,0.0,3099.0
2023-01-13 23:00:00+00:00,0.0,1728.0,1148.0,0.0,2876.0
2023-01-14 00:00:00+00:00,0.0,1731.0,1188.0,0.0,2919.0
2023-01-14 01:00:00+00:00,0.0,1716.0,1188.0,0.0,2904.0
2023-01-14 02:00:00+00:00,0.0,1596.0,1216.0,0.0,2812.0
2023-01-14 03:00:00+00:00,0.0,1719.0,1337.0,0.0,3056.0
2023-01-14 04:00:00+00:00,0.0,1629.0,1280.0,0.0,2909.0
2023-01-14 05:00:00+00:00,0.0,1678.0,1280.0,0.0,2958.0
2023-01-14 06:00:00+00:00,0.0,1278.0,1014.0,0.0,2292.0
2023-01-14 07:00:00+00:00,0.0,1392.0,865.0,0.0,2257.0
2023-01-14 08:00:00+00:00,0.0,1264.0,829.0,0.0,2093.0
2023-01-14 09:00:00+00:00,0.0,1498.0,982.0,0.0,2480.0
2023-01-14 10:00:00+00:00,0.0,1346.0,940.0,0.0,2286.0
2023-01-14 11:00:00+00:00,0.0,1452.0,928.0,0.0,2380.0
2023-01-14 12:00:00+00:00,0.0,1668.0,965.0,0.0,2633.0
2023-01-14 13:00:00+00:00,0.0,1668.0,928.0,0.0,2596.0
2023-01-14 14:00:00+00:00,0.0,1702.0,969.0,0.0,2671.0
2023-01-14 15:00:00+00:00,0.0,1940.0,1039.0,0.0,2979.0
2023-01-14 16:00:00+00:00,0.0,1878.0,1024.0,0.0,2902.0
2023-01-14 17:00:00+00:00,0.0,1833.0,1024.0,0.0,2857.0
2023-01-14 18:00:00+00:00,0.0,1679.0,912.0,0.0,2591.0
2023-01-14 19:00:00+00:00,0.0,1768.0,1012.0,0.0,2780.0
2023-01-14 20:00:00+00:00,0.0,1961.0,1167.0,0.0,3128.0
2023-01-14 21:00:00+00:00,0.0,1793.0,1146.0,0.0,2939.0
2023-01-14 22:00:00+00:00,0.0,1724.0,1327.0,0.0,3051.0
2023-01-14 23:00:00+00:00,0.0,1940.0,1152.0,0.0,3092.0
2023-01-15 00:00:00+00:00,0.0,1883.0,1244.0,0.0,3127.0
2023-01-15 01:00:00+00:00,0.0,1838.0,1230.0,0.0,3068.0
2023-01-15 02:00:00+00:00,0.0,1853.0,1031.0,0.0,2884.0
2023-01-15 03:00:00+00:00,0.0,1856.0,1095.0,0.0,2951.0
2023-01-15 04:00:00+00:00,0.0,1792.0,1151.0,0.0,2943.0
2023-01-15 05:00:00+00:00,0.0,1790.0,1265.0,0.0,3055.0
2023-01-15 06:00:00+00:00,0.0,1563.0,1172.0,0.0,2735.0
2023-01-15 07:00:00+00:00,0.0,1497.0,1216.0,0.0,2713.0
2023-01-15 08:00:00+00:00,0.0,1602.0,1297.0,0.0,2899.0
2023-01-15 09:00:00+00:00,0.0,1734.0,1300.0,0.0,3034.0
2023-01-15 10:00:00+00:00,0.0,1809.0,1270.0,0.0,3079.0
2023-01-15 11:00:00+00:00,0.0,1865.0,1169.0,0.0,3034.0
2023-01-15 12:00:00+00:00,0.0,1891.0,1296.0,0.0,3187.0
2023-01-15 13:00:00+00:00,0.0,1844.0,1225.0,0.0,3069.0
2023-01-15 14:00:00+00:00,0.0,1810.0,1250.0,0.0,3060.0
2023-01-15 15:00:00+00:00,0.0,1770.0,1085.0,0.0,2855.0
2023-01-15 16:00:00+00:00,0.0,1836.0,1100.0,0.0,2936.0
