,ES,IT,CH,BE,DE,UK,sum
2024-01-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 17:00:00+00:00,0.0,0.0,45.0,0.0,0.0,0.0,11.25
2024-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 04:00:00+00:00,775.0,0.0,0.0,0.0,0.0,0.0,775.0
2024-01-05 05:00:00+00:00,1811.25,0.0,0.0,0.0,0.0,0.0,1811.25
2024-01-05 06:00:00+00:00,1909.75,0.0,0.0,0.0,0.0,0.0,1909.75
2024-01-05 07:00:00+00:00,1546.75,0.0,0.0,0.0,0.0,0.0,1546.75
2024-01-05 08:00:00+00:00,2249.25,0.0,0.0,0.0,0.0,0.0,2249.25
2024-01-05 09:00:00+00:00,2740.25,0.0,0.0,0.0,0.0,0.0,2740.25
2024-01-05 10:00:00+00:00,2642.25,0.0,0.0,0.0,0.0,0.0,2642.25
2024-01-05 11:00:00+00:00,2902.5,0.0,0.0,0.0,0.0,0.0,2902.5
2024-01-05 12:00:00+00:00,2838.25,0.0,0.0,0.0,0.0,0.0,2838.25
2024-01-05 13:00:00+00:00,2896.0,0.0,0.0,0.0,0.0,0.0,2896.0
2024-01-05 14:00:00+00:00,2786.75,0.0,0.0,0.0,0.0,0.0,2786.75
2024-01-05 15:00:00+00:00,2873.25,0.0,0.0,0.0,0.0,0.0,2873.25
2024-01-05 16:00:00+00:00,2818.0,0.0,0.0,0.0,0.0,0.0,2818.0
2024-01-05 17:00:00+00:00,2789.0,0.0,0.0,0.0,0.0,0.0,2789.0
2024-01-05 18:00:00+00:00,2888.75,0.0,0.0,0.0,0.0,0.0,2888.75
2024-01-05 19:00:00+00:00,2733.75,0.0,0.0,0.0,0.0,0.0,2733.75
2024-01-05 20:00:00+00:00,2787.0,0.0,0.0,0.0,0.0,0.0,2787.0
2024-01-05 21:00:00+00:00,2894.0,0.0,0.0,0.0,0.0,0.0,2894.0
2024-01-05 22:00:00+00:00,2904.5,0.0,0.0,0.0,0.0,0.0,2904.5
2024-01-05 23:00:00+00:00,3354.25,0.0,0.0,0.0,0.0,0.0,3354.25
2024-01-06 00:00:00+00:00,3453.0,0.0,0.0,0.0,0.0,0.0,3453.0
2024-01-06 01:00:00+00:00,3455.75,0.0,0.0,0.0,0.0,0.0,3455.75
2024-01-06 02:00:00+00:00,3447.25,0.0,0.0,0.0,0.0,0.0,3447.25
2024-01-06 03:00:00+00:00,3543.0,0.0,0.0,0.0,0.0,0.0,3543.0
2024-01-06 04:00:00+00:00,3609.25,0.0,0.0,0.0,0.0,0.0,3609.25
2024-01-06 05:00:00+00:00,3203.75,0.0,0.0,0.0,0.0,0.0,3203.75
2024-01-06 06:00:00+00:00,2861.5,0.0,0.0,0.0,0.0,0.0,2861.5
2024-01-06 07:00:00+00:00,2733.5,0.0,0.0,0.0,0.0,0.0,2733.5
2024-01-06 08:00:00+00:00,3175.0,0.0,0.0,0.0,0.0,0.0,3175.0
2024-01-06 09:00:00+00:00,3390.5,0.0,0.0,0.0,0.0,0.0,3390.5
2024-01-06 10:00:00+00:00,3092.25,0.0,0.0,0.0,0.0,0.0,3092.25
2024-01-06 11:00:00+00:00,3075.25,0.0,0.0,0.0,0.0,0.0,3075.25
2024-01-06 12:00:00+00:00,2995.0,0.0,0.0,0.0,0.0,0.0,2995.0
2024-01-06 13:00:00+00:00,3126.5,0.0,0.0,0.0,0.0,0.0,3126.5
2024-01-06 14:00:00+00:00,3159.0,0.0,0.0,0.0,0.0,0.0,3159.0
2024-01-06 15:00:00+00:00,3051.0,0.0,0.0,0.0,0.0,0.0,3051.0
2024-01-06 16:00:00+00:00,2879.0,0.0,0.0,0.0,0.0,0.0,2879.0
2024-01-06 17:00:00+00:00,2876.0,0.0,0.0,0.0,0.0,0.0,2876.0
2024-01-06 18:00:00+00:00,2646.25,0.0,0.0,0.0,0.0,0.0,2646.25
2024-01-06 19:00:00+00:00,2266.75,0.0,0.0,0.0,0.0,0.0,2266.75
2024-01-06 20:00:00+00:00,1348.5,0.0,0.0,0.0,0.0,0.0,1348.5
2024-01-06 21:00:00+00:00,2194.75,0.0,0.0,0.0,0.0,0.0,2194.75
2024-01-06 22:00:00+00:00,2642.0,0.0,0.0,0.0,0.0,0.0,2642.0
2024-01-06 23:00:00+00:00,1484.5,0.0,0.0,0.0,0.0,0.0,1484.5
2024-01-07 00:00:00+00:00,2028.5,0.0,0.0,0.0,0.0,0.0,2028.5
2024-01-07 01:00:00+00:00,2910.5,0.0,0.0,0.0,0.0,0.0,2910.5
2024-01-07 02:00:00+00:00,2594.75,0.0,0.0,0.0,0.0,0.0,2594.75
2024-01-07 03:00:00+00:00,2117.25,0.0,0.0,0.0,0.0,0.0,2117.25
2024-01-07 04:00:00+00:00,2366.5,0.0,0.0,0.0,0.0,0.0,2366.5
2024-01-07 05:00:00+00:00,2431.25,0.0,0.0,0.0,0.0,0.0,2431.25
2024-01-07 06:00:00+00:00,2329.5,0.0,0.0,0.0,0.0,0.0,2329.5
2024-01-07 07:00:00+00:00,2213.75,0.0,0.0,0.0,0.0,0.0,2213.75
2024-01-07 08:00:00+00:00,3135.0,0.0,0.0,0.0,0.0,0.0,3135.0
2024-01-07 09:00:00+00:00,3625.5,0.0,0.0,0.0,0.0,0.0,3625.5
2024-01-07 10:00:00+00:00,3300.0,0.0,0.0,0.0,0.0,0.0,3300.0
2024-01-07 11:00:00+00:00,3196.75,0.0,0.0,0.0,0.0,0.0,3196.75
2024-01-07 12:00:00+00:00,3161.25,0.0,0.0,0.0,0.0,0.0,3161.25
2024-01-07 13:00:00+00:00,3135.25,0.0,0.0,0.0,0.0,0.0,3135.25
2024-01-07 14:00:00+00:00,3216.75,0.0,0.0,0.0,0.0,0.0,3216.75
2024-01-07 15:00:00+00:00,3060.25,0.0,0.0,0.0,0.0,0.0,3060.25
2024-01-07 16:00:00+00:00,2754.5,0.0,0.0,0.0,0.0,0.0,2754.5
2024-01-07 17:00:00+00:00,2365.25,0.0,0.0,0.0,0.0,0.0,2365.25
2024-01-07 18:00:00+00:00,1100.5,0.0,0.0,0.0,0.0,0.0,1100.5
2024-01-07 19:00:00+00:00,116.5,0.0,0.0,0.0,0.0,0.0,116.5
2024-01-07 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 21:00:00+00:00,0.0,0.0,0.0,227.5,0.0,0.0,227.5
2024-01-07 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 03:00:00+00:00,11.25,0.0,0.0,0.0,0.0,0.0,11.25
2024-01-08 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 05:00:00+00:00,609.25,0.0,0.0,0.0,0.0,119.0,639.0
2024-01-08 06:00:00+00:00,528.25,0.0,0.0,628.0,0.0,980.0,1401.25
2024-01-08 07:00:00+00:00,945.5,0.0,0.0,25.25,0.0,1201.0,1271.0
2024-01-08 08:00:00+00:00,1317.75,0.0,0.0,39.5,0.0,197.0,1406.5
2024-01-08 09:00:00+00:00,1329.0,0.0,0.0,835.5,0.0,0.0,2164.5
2024-01-08 10:00:00+00:00,2099.5,0.0,0.0,1997.5,0.0,0.0,4097.0
2024-01-08 11:00:00+00:00,1898.25,0.0,0.0,2326.25,0.0,0.0,4224.5
2024-01-08 12:00:00+00:00,1161.0,0.0,0.0,3100.25,0.0,0.0,4261.25
2024-01-08 13:00:00+00:00,1412.0,0.0,0.0,2580.25,0.0,0.0,3992.25
2024-01-08 14:00:00+00:00,1391.25,0.0,0.0,975.0,0.0,854.0,2579.75
2024-01-08 15:00:00+00:00,1209.0,0.0,0.0,771.75,0.0,972.0,2223.75
2024-01-08 16:00:00+00:00,1024.75,0.0,0.0,1833.5,0.0,220.0,2913.25
2024-01-08 17:00:00+00:00,143.0,0.0,425.0,1996.5,0.0,976.0,2489.75
2024-01-08 18:00:00+00:00,0.0,0.0,462.0,2127.5,0.0,1260.0,2558.0
2024-01-08 19:00:00+00:00,0.0,0.0,0.0,2819.75,0.0,579.0,2964.5
2024-01-08 20:00:00+00:00,0.0,0.0,0.0,3128.75,0.0,923.0,3359.5
2024-01-08 21:00:00+00:00,0.0,0.0,0.0,2838.0,0.0,1102.0,3113.5
2024-01-08 22:00:00+00:00,0.0,0.0,0.0,3097.0,0.0,2286.0,3668.5
2024-01-08 23:00:00+00:00,0.0,0.0,0.0,2153.5,0.0,2363.0,2744.25
2024-01-09 00:00:00+00:00,0.0,0.0,0.0,1895.75,0.0,2533.0,2529.0
2024-01-09 01:00:00+00:00,0.0,0.0,0.0,1938.0,0.0,2205.0,2489.25
2024-01-09 02:00:00+00:00,0.0,0.0,0.0,1467.0,0.0,1563.0,1857.75
2024-01-09 03:00:00+00:00,0.0,0.0,0.0,1238.25,0.0,1573.0,1631.5
2024-01-09 04:00:00+00:00,0.0,0.0,0.0,2007.5,0.0,2447.0,2619.25
2024-01-09 05:00:00+00:00,0.0,0.0,0.0,1850.0,0.0,2938.0,2584.5
2024-01-09 06:00:00+00:00,359.5,0.0,639.0,1314.0,0.0,2859.0,2548.0
2024-01-09 07:00:00+00:00,697.5,0.0,1366.0,1441.75,0.0,1889.0,2953.0
2024-01-09 08:00:00+00:00,226.5,0.0,1645.0,1863.75,106.0,1537.0,2912.25
2024-01-09 09:00:00+00:00,182.25,0.0,1063.0,2561.0,152.0,1631.0,3454.75
2024-01-09 10:00:00+00:00,71.5,0.0,657.0,2933.0,133.0,1830.0,3659.5
2024-01-09 11:00:00+00:00,0.0,0.0,63.0,3057.25,20.0,1984.0,3574.0
2024-01-09 12:00:00+00:00,0.0,0.0,0.0,3099.25,1.0,1904.0,3575.5
2024-01-09 13:00:00+00:00,10.5,0.0,0.0,2556.75,0.0,2187.0,3114.0
2024-01-09 14:00:00+00:00,493.5,0.0,387.0,1259.75,0.0,2247.0,2411.75
2024-01-09 15:00:00+00:00,734.25,0.0,926.0,410.0,0.0,2330.0,1958.25
2024-01-09 16:00:00+00:00,770.25,0.0,1801.0,1314.25,0.0,1249.0,2847.0
2024-01-09 17:00:00+00:00,829.25,0.0,2152.0,1584.75,99.0,1324.0,3307.75
2024-01-09 18:00:00+00:00,289.0,0.0,2259.0,2064.0,159.0,1665.0,3373.75
2024-01-09 19:00:00+00:00,0.0,0.0,1844.0,2132.0,48.0,1324.0,2936.0
2024-01-09 20:00:00+00:00,0.0,0.0,775.0,2584.25,0.0,1977.0,3272.25
2024-01-09 21:00:00+00:00,0.0,0.0,16.0,2763.5,0.0,2495.0,3391.25
2024-01-09 22:00:00+00:00,0.0,0.0,0.0,2770.75,0.0,2323.0,3351.5
2024-01-09 23:00:00+00:00,0.0,0.0,0.0,2267.0,0.0,2536.0,2901.0
2024-01-10 00:00:00+00:00,0.0,0.0,0.0,2262.75,0.0,2538.0,2897.25
2024-01-10 01:00:00+00:00,60.5,0.0,0.0,2007.5,0.0,2414.0,2671.5
2024-01-10 02:00:00+00:00,23.0,0.0,0.0,1611.5,0.0,2125.0,2165.75
2024-01-10 03:00:00+00:00,0.0,0.0,0.0,1274.5,0.0,2382.0,1870.0
2024-01-10 04:00:00+00:00,408.0,0.0,0.0,924.5,0.0,2897.0,2056.75
2024-01-10 05:00:00+00:00,950.5,0.0,328.0,717.5,0.0,2946.0,2486.5
2024-01-10 06:00:00+00:00,1139.0,0.0,1493.0,271.0,0.0,2486.0,2404.75
2024-01-10 07:00:00+00:00,1064.5,0.0,1970.0,314.75,4.0,2444.0,2483.75
2024-01-10 08:00:00+00:00,923.25,0.0,2555.0,1095.75,244.0,1133.0,3002.0
2024-01-10 09:00:00+00:00,915.25,0.0,2863.0,1770.5,650.0,600.0,3714.0
2024-01-10 10:00:00+00:00,984.0,97.0,2814.0,2710.25,1125.0,292.0,4776.25
2024-01-10 11:00:00+00:00,1118.0,0.0,2413.0,2927.0,1227.0,166.0,4996.5
2024-01-10 12:00:00+00:00,1158.75,0.0,2093.0,2347.25,727.0,286.0,4282.5
2024-01-10 13:00:00+00:00,1137.5,0.0,1818.0,1627.0,441.0,1418.0,3683.75
2024-01-10 14:00:00+00:00,1441.5,0.0,1502.0,129.25,9.0,1846.0,2410.0
2024-01-10 15:00:00+00:00,1466.0,0.0,1391.0,0.0,0.0,1623.0,2219.5
2024-01-10 16:00:00+00:00,870.0,0.0,2022.0,382.75,0.0,1061.0,2023.5
2024-01-10 17:00:00+00:00,714.75,0.0,2429.0,1213.5,218.0,915.0,2818.75
2024-01-10 18:00:00+00:00,821.75,0.0,2407.0,1446.25,168.0,527.0,3043.5
2024-01-10 19:00:00+00:00,818.0,0.0,1842.0,755.0,33.0,9.0,2044.0
2024-01-10 20:00:00+00:00,753.25,0.0,1004.0,250.25,0.0,854.0,1468.0
2024-01-10 21:00:00+00:00,1275.5,0.0,328.0,108.25,0.0,1781.0,1911.0
2024-01-10 22:00:00+00:00,1417.75,0.0,0.0,618.75,0.0,1779.0,2481.25
2024-01-10 23:00:00+00:00,1664.25,0.0,0.0,576.25,0.0,2382.0,2836.0
2024-01-11 00:00:00+00:00,1757.5,0.0,0.0,0.0,0.0,2265.0,2323.75
2024-01-11 01:00:00+00:00,1710.0,0.0,0.0,40.75,0.0,2201.0,2301.0
2024-01-11 02:00:00+00:00,1724.75,0.0,0.0,0.0,0.0,2089.0,2247.0
2024-01-11 03:00:00+00:00,1718.0,0.0,0.0,0.0,0.0,2259.0,2282.75
2024-01-11 04:00:00+00:00,1728.5,0.0,0.0,0.0,0.0,2457.0,2342.75
2024-01-11 05:00:00+00:00,1149.0,0.0,0.0,81.25,0.0,2958.0,1969.75
2024-01-11 06:00:00+00:00,921.75,0.0,661.0,0.0,0.0,2897.0,1811.25
2024-01-11 07:00:00+00:00,919.75,0.0,1007.0,0.0,0.0,1363.0,1512.25
2024-01-11 08:00:00+00:00,984.25,0.0,989.0,44.5,0.0,640.0,1436.0
2024-01-11 09:00:00+00:00,983.75,0.0,836.0,960.75,32.0,253.0,2224.75
2024-01-11 10:00:00+00:00,1173.25,0.0,107.0,1699.5,1.0,346.0,2986.25
2024-01-11 11:00:00+00:00,1274.5,0.0,0.0,1635.5,0.0,490.0,3032.5
2024-01-11 12:00:00+00:00,1282.75,0.0,0.0,394.75,0.0,483.0,1798.25
2024-01-11 13:00:00+00:00,1297.75,0.0,0.0,108.75,0.0,34.0,1415.0
2024-01-11 14:00:00+00:00,1303.5,0.0,0.0,0.0,0.0,0.0,1303.5
2024-01-11 15:00:00+00:00,1569.5,0.0,0.0,0.0,0.0,0.0,1569.5
2024-01-11 16:00:00+00:00,1761.75,0.0,208.0,0.0,0.0,18.0,1818.25
2024-01-11 17:00:00+00:00,1914.25,0.0,993.0,0.0,0.0,39.0,2172.25
2024-01-11 18:00:00+00:00,1375.25,0.0,1032.0,0.0,0.0,41.0,1643.5
2024-01-11 19:00:00+00:00,220.75,0.0,875.0,0.0,0.0,140.0,474.5
2024-01-11 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,390.0,97.5
2024-01-11 21:00:00+00:00,1106.25,0.0,0.0,431.5,0.0,1257.0,1852.0
2024-01-11 22:00:00+00:00,1452.5,0.0,0.0,772.25,0.0,1445.0,2586.0
2024-01-11 23:00:00+00:00,294.0,0.0,0.0,1110.25,0.0,2093.0,1927.5
2024-01-12 00:00:00+00:00,954.5,0.0,0.0,1094.75,0.0,1628.0,2456.25
2024-01-12 01:00:00+00:00,1458.25,0.0,0.0,1001.5,0.0,1521.0,2840.0
2024-01-12 02:00:00+00:00,1364.0,0.0,0.0,469.25,0.0,1431.0,2191.0
2024-01-12 03:00:00+00:00,1363.0,0.0,0.0,274.5,0.0,1485.0,2008.75
2024-01-12 04:00:00+00:00,1520.25,0.0,0.0,437.25,0.0,2136.0,2491.5
2024-01-12 05:00:00+00:00,1544.75,0.0,0.0,701.5,0.0,2887.0,2968.0
2024-01-12 06:00:00+00:00,1169.0,0.0,321.0,1257.25,0.0,1675.0,2925.25
2024-01-12 07:00:00+00:00,1308.5,0.0,1005.0,905.5,0.0,1178.0,2759.75
2024-01-12 08:00:00+00:00,1390.5,0.0,1248.0,1074.25,0.0,19.0,2781.5
2024-01-12 09:00:00+00:00,1460.25,0.0,1437.0,174.5,73.0,0.0,2012.25
2024-01-12 10:00:00+00:00,1484.0,0.0,1362.0,612.75,252.0,0.0,2500.25
2024-01-12 11:00:00+00:00,1592.5,0.0,866.0,571.25,80.0,0.0,2400.25
2024-01-12 12:00:00+00:00,1645.25,0.0,222.0,494.25,0.0,0.0,2195.0
2024-01-12 13:00:00+00:00,1550.0,0.0,216.0,138.25,0.0,0.0,1742.25
2024-01-12 14:00:00+00:00,1727.25,0.0,156.0,0.0,0.0,0.0,1766.25
2024-01-12 15:00:00+00:00,1637.5,0.0,171.0,0.0,0.0,0.0,1680.25
2024-01-12 16:00:00+00:00,1528.75,0.0,1102.0,0.0,5.0,0.0,1805.5
2024-01-12 17:00:00+00:00,1497.25,0.0,2071.0,640.25,416.0,0.0,2759.25
2024-01-12 18:00:00+00:00,1565.75,0.0,1737.0,835.25,352.0,0.0,2923.25
2024-01-12 19:00:00+00:00,852.25,0.0,1335.0,1570.25,288.0,0.0,2828.25
2024-01-12 20:00:00+00:00,124.75,0.0,473.0,1443.25,1.0,25.0,1692.75
2024-01-12 21:00:00+00:00,779.0,0.0,252.0,1400.0,26.0,512.0,2376.5
2024-01-12 22:00:00+00:00,689.5,0.0,127.0,1900.0,529.0,924.0,2984.5
2024-01-12 23:00:00+00:00,481.25,0.0,0.0,1927.75,670.0,0.0,2576.5
2024-01-13 00:00:00+00:00,1825.5,0.0,0.0,1347.0,612.0,0.0,3325.5
2024-01-13 01:00:00+00:00,2191.0,0.0,0.0,1863.0,850.0,26.0,4273.0
2024-01-13 02:00:00+00:00,1300.75,0.0,0.0,2045.75,886.0,30.0,3575.5
2024-01-13 03:00:00+00:00,1309.0,0.0,0.0,1533.5,424.0,88.0,2970.5
2024-01-13 04:00:00+00:00,1455.0,0.0,0.0,2073.75,553.0,0.0,3667.0
2024-01-13 05:00:00+00:00,1899.5,0.0,0.0,2063.0,423.0,42.0,4078.75
2024-01-13 06:00:00+00:00,2173.5,0.0,0.0,2176.0,456.0,0.0,4463.5
2024-01-13 07:00:00+00:00,2130.25,0.0,0.0,2100.5,148.0,1070.0,4535.25
2024-01-13 08:00:00+00:00,1892.5,0.0,299.0,2152.75,429.0,148.0,4264.25
2024-01-13 09:00:00+00:00,1632.0,0.0,1007.0,2313.75,844.0,0.0,4408.5
