station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EDDF,2022-01-01 00:20,53.60,48.20,81.87,210.00,9.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,2400.00,4500.00,M,M,M,M,M,M,M,M,M,53.60,EDDF 010020Z 21009KT 9999 FEW024 BKN045 12/09 Q1025 NOSIG,M
EDDF,2022-01-01 00:50,51.80,48.20,87.47,200.00,9.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,2400.00,4400.00,M,M,M,M,M,M,M,M,M,51.80,EDDF 010050Z 20009KT 9999 FEW024 BKN044 11/09 Q1025 NOSIG,M
EDDF,2022-01-01 01:20,53.60,48.20,81.87,220.00,9.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,2400.00,4400.00,M,M,M,M,M,M,M,M,M,53.60,EDDF 010120Z 22009KT 9999 FEW024 BKN044 12/09 Q1025 NOSIG,M
EDDF,2022-01-01 01:50,51.80,48.20,87.47,210.00,6.00,0.00,30.30,M,6.21,M,FEW,BKN,M,M,2400.00,4200.00,M,M,M,M,M,M,M,M,M,51.80,EDDF 010150Z 21006KT 9999 FEW024 BKN042 11/09 Q1026 NOSIG,M
EDDF,2022-01-01 02:20,51.80,48.20,87.47,180.00,4.00,0.00,30.30,M,6.21,M,FEW,BKN,M,M,2400.00,3900.00,M,M,M,M,M,M,M,M,M,51.80,EDDF 010220Z 18004KT 9999 FEW024 BKN039 11/09 Q1026 NOSIG,M
EDDF,2022-01-01 02:50,51.80,48.20,87.47,180.00,6.00,0.00,30.30,M,6.21,M,FEW,BKN,M,M,2400.00,3900.00,M,M,M,M,M,M,M,M,M,51.80,EDDF 010250Z 18006KT 9999 FEW024 BKN039 11/09 Q1026 NOSIG,M
EDDF,2022-01-01 03:20,51.80,48.20,87.47,180.00,8.00,0.00,30.30,M,6.21,M,FEW,BKN,M,M,2400.00,3700.00,M,M,M,M,M,M,M,M,M,51.80,EDDF 010320Z 18008KT 150V210 9999 FEW024 BKN037 11/09 Q1026 NOSIG,M
EDDF,2022-01-01 03:50,51.80,48.20,87.47,200.00,7.00,0.00,30.30,M,6.21,M,FEW,BKN,M,M,2400.00,3600.00,M,M,M,M,M,M,M,M,M,51.80,EDDF 010350Z 20007KT 9999 FEW024 BKN036 11/09 Q1026 NOSIG,M
EDDF,2022-01-01 04:20,51.80,48.20,87.47,200.00,7.00,0.00,30.30,M,6.21,M,FEW,BKN,M,M,2400.00,3600.00,M,M,M,M,M,M,M,M,M,51.80,EDDF 010420Z 20007KT 9999 FEW024 BKN036 11/09 Q1026 NOSIG,M
EDDF,2022-01-01 04:50,51.80,48.20,87.47,220.00,6.00,0.00,30.30,M,6.21,M,FEW,BKN,M,M,2000.00,3600.00,M,M,M,M,M,M,M,M,M,51.80,EDDF 010450Z 22006KT 9999 FEW020 BKN036 11/09 Q1026 NOSIG,M
